epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,591.04,0.54293,0.66668,0.38732,0.86848,0.99623,1,0.995,0.90684,0.99623,1,0.995,0.85393,0.48422,0.66368,0.32225,0.85526,0.00113889,0.00113889,0.00113889
98,597.185,0.5186,0.63197,0.37792,0.85071,0.99715,1,0.995,0.87855,0.99715,1,0.995,0.8467,0.54798,0.62743,0.34039,0.87249,0.00113339,0.00113339,0.00113339
99,603.144,0.53893,0.63758,0.37451,0.85614,0.9862,1,0.995,0.89232,0.9862,1,0.995,0.87,0.51395,0.60405,0.33037,0.86358,0.00112789,0.00112789,0.00112789
100,609.083,0.53444,0.5996,0.3787,0.84994,0.99255,1,0.995,0.86521,0.99255,1,0.995,0.84573,0.56984,0.63735,0.3423,0.88537,0.00112239,0.00112239,0.00112239
101,614.971,0.51288,0.57033,0.37433,0.84952,0.99104,1,0.995,0.90499,0.99104,1,0.995,0.87119,0.51287,0.58941,0.32231,0.87261,0.00111689,0.00111689,0.00111689
102,620.954,0.55096,0.64621,0.38237,0.85781,0.9903,1,0.995,0.87999,0.9903,1,0.995,0.86821,0.57892,0.64227,0.34832,0.89678,0.00111139,0.00111139,0.00111139
103,626.999,0.56522,0.65126,0.38886,0.86915,0.99427,1,0.995,0.89037,0.99427,1,0.995,0.86707,0.55026,0.59053,0.32191,0.87953,0.00110589,0.00110589,0.00110589
104,633.096,0.53374,0.63893,0.38426,0.8685,0.99694,1,0.995,0.89057,0.99694,1,0.995,0.876,0.50697,0.5942,0.30254,0.87104,0.00110039,0.00110039,0.00110039
105,638.94,0.53236,0.62626,0.3668,0.86827,0.99676,1,0.995,0.88537,0.99676,1,0.995,0.8651,0.48476,0.59213,0.30381,0.86071,0.00109489,0.00109489,0.00109489
106,644.794,0.53838,0.67796,0.35909,0.8667,0.9942,1,0.995,0.88243,0.9942,1,0.995,0.8552,0.49163,0.64145,0.31484,0.86595,0.00108938,0.00108938,0.00108938
107,650.866,0.51735,0.58502,0.35581,0.85275,0.99301,1,0.995,0.89505,0.99301,1,0.995,0.86488,0.47504,0.60343,0.31591,0.85913,0.00108388,0.00108388,0.00108388
108,657.024,0.46409,0.59641,0.34972,0.84082,0.99707,1,0.995,0.89966,0.99707,1,0.995,0.86503,0.47709,0.65631,0.30744,0.85656,0.00107838,0.00107838,0.00107838
109,663.005,0.49909,0.64971,0.35851,0.84202,0.99732,1,0.995,0.89228,0.99732,1,0.995,0.85732,0.46751,0.65122,0.30966,0.85135,0.00107288,0.00107288,0.00107288
110,668.951,0.50724,0.62874,0.35553,0.86079,0.9965,1,0.995,0.89436,0.9965,1,0.995,0.85819,0.47767,0.60918,0.29585,0.85762,0.00106738,0.00106738,0.00106738
111,674.928,0.54702,0.61457,0.37195,0.86369,0.99626,1,0.995,0.89797,0.99626,1,0.995,0.86989,0.47743,0.58336,0.30026,0.85291,0.00106188,0.00106188,0.00106188
112,680.962,0.54539,0.67741,0.37598,0.84442,0.99687,1,0.995,0.89106,0.99687,1,0.995,0.86741,0.52228,0.6117,0.32482,0.88524,0.00105638,0.00105638,0.00105638
113,686.993,0.501,0.63211,0.357,0.85383,0.99562,1,0.995,0.88853,0.99562,1,0.995,0.87914,0.48696,0.58323,0.30224,0.86666,0.00105088,0.00105088,0.00105088
114,693.014,0.51135,0.61459,0.35581,0.84497,0.99521,1,0.995,0.88465,0.99521,1,0.995,0.86869,0.51988,0.66336,0.30825,0.87886,0.00104538,0.00104538,0.00104538
115,699.945,0.48171,0.57222,0.3522,0.83943,0.99678,1,0.995,0.89141,0.99678,1,0.995,0.88028,0.46933,0.61985,0.30092,0.85297,0.00103987,0.00103987,0.00103987
116,706.041,0.51208,0.62908,0.35011,0.85254,0.99616,1,0.995,0.90427,0.99616,1,0.995,0.88582,0.48255,0.62342,0.30407,0.85454,0.00103437,0.00103437,0.00103437
117,712.253,0.5213,0.65175,0.36107,0.8616,0.9949,1,0.995,0.90197,0.9949,1,0.995,0.8742,0.50547,0.63463,0.31083,0.85162,0.00102887,0.00102887,0.00102887
118,718.262,0.52627,0.62112,0.3642,0.85881,0.99533,1,0.995,0.91053,0.99533,1,0.995,0.86808,0.4554,0.62998,0.31038,0.84425,0.00102337,0.00102337,0.00102337
119,725.014,0.51273,0.67606,0.3775,0.84916,0.99545,1,0.995,0.89793,0.99545,1,0.995,0.85742,0.47776,0.64196,0.30667,0.85171,0.00101787,0.00101787,0.00101787
120,730.992,0.49703,0.65432,0.34942,0.85249,0.99488,1,0.995,0.90433,0.99488,1,0.995,0.87103,0.45478,0.59683,0.29332,0.84487,0.00101237,0.00101237,0.00101237
121,737.002,0.51448,0.6799,0.35957,0.859,0.99501,1,0.995,0.89609,0.99501,1,0.995,0.86665,0.50314,0.62289,0.30334,0.86001,0.00100687,0.00100687,0.00100687
122,743.02,0.49339,0.5784,0.34811,0.84641,0.99586,1,0.995,0.88641,0.99586,1,0.995,0.8663,0.5041,0.62003,0.31422,0.86795,0.00100137,0.00100137,0.00100137
123,749.346,0.50428,0.64319,0.34507,0.84625,0.97612,1,0.995,0.88489,0.97612,1,0.995,0.86719,0.51209,0.63257,0.31108,0.87369,0.000995866,0.000995866,0.000995866
124,756.085,0.48704,0.57065,0.34447,0.84583,0.98688,1,0.995,0.88292,0.98688,1,0.995,0.85627,0.49061,0.61297,0.30964,0.85917,0.000990365,0.000990365,0.000990365
125,762.522,0.46231,0.54969,0.33676,0.84195,0.99612,1,0.995,0.89402,0.99612,1,0.995,0.86068,0.48561,0.60321,0.29577,0.85762,0.000984864,0.000984864,0.000984864
126,768.863,0.49008,0.58694,0.34284,0.85383,0.99659,1,0.995,0.89526,0.99659,1,0.995,0.86091,0.50881,0.6208,0.31531,0.86563,0.000979362,0.000979362,0.000979362
127,775.764,0.48469,0.60551,0.34995,0.83502,0.99323,1,0.995,0.8993,0.99323,1,0.995,0.8821,0.50316,0.59056,0.3116,0.86291,0.000973861,0.000973861,0.000973861
128,781.722,0.49301,0.57961,0.34197,0.84782,0.99516,1,0.995,0.89328,0.99516,1,0.995,0.8697,0.50398,0.60486,0.30629,0.86735,0.00096836,0.00096836,0.00096836
129,787.635,0.48809,0.58451,0.34725,0.85009,0.99577,1,0.995,0.89292,0.99577,1,0.995,0.86564,0.45681,0.58423,0.30852,0.84294,0.000962859,0.000962859,0.000962859
130,793.615,0.50485,0.66093,0.35504,0.85782,0.99644,1,0.995,0.89277,0.99644,1,0.995,0.87389,0.48939,0.57374,0.31863,0.85453,0.000957358,0.000957358,0.000957358
131,799.961,0.50035,0.61822,0.34887,0.86302,0.99564,1,0.995,0.90183,0.99564,1,0.995,0.87951,0.47642,0.56099,0.29577,0.86023,0.000951857,0.000951857,0.000951857
132,805.876,0.47567,0.61867,0.34015,0.84383,0.99673,1,0.995,0.90094,0.99673,1,0.995,0.88292,0.45011,0.56803,0.28763,0.85016,0.000946356,0.000946356,0.000946356
133,812.011,0.48596,0.60748,0.33989,0.83883,0.9968,1,0.995,0.90673,0.9968,1,0.995,0.88043,0.43318,0.56123,0.28024,0.8451,0.000940855,0.000940855,0.000940855
134,817.968,0.49249,0.59161,0.33751,0.84884,0.99658,1,0.995,0.90596,0.99658,1,0.995,0.89598,0.46255,0.54625,0.28893,0.84828,0.000935354,0.000935354,0.000935354
